Unnamed: 0,Addresse,Lat,Lng,Name,Rating,Points,geometry
1317,"Seedammstrasse 3, 8808 Freienbach, Switzerland",47.203353899999996,8.789645,Ristorante PUNTO,4.7,POINT (8.789645 47.2033539),POINT (8.789645 47.2033539)
1318,"Firststrasse 1, 8835 Feusisberg, Switzerland",47.1894559,8.7365462,Doppio Gusto - Italian Pizza & Restaurant,4.7,POINT (8.736546199999999 47.1894559),POINT (8.736546199999999 47.1894559)
1320,"Dorfstrasse 10, 8835 Feusisberg, Switzerland",47.1846779,8.743039,Mauri's La Casa,4.4,POINT (8.743039 47.1846779),POINT (8.743039 47.1846779)
1323,"Churerstrasse 109, 8808 Freienbach, Switzerland",47.201930100000006,8.7871252,"Pizzeria Da Franco, Lancellotti Franco",4.4,POINT (8.7871252 47.20193010000001),POINT (8.7871252 47.20193010000001)
1324,"Marktgasse 21, 8640 Rapperswil-Jona, Switzerland",47.2261218,8.8149031,"San Marco - Ristorante, Pizzeria, Terrazza",3.8,POINT (8.8149031 47.2261218),POINT (8.8149031 47.2261218)
1325,"Feusisgartenstrasse 21, 8835 Feusisberg, Switzerland",47.1870708,8.7556656,Restaurant Pizzeria Da Attilio,3.5,POINT (8.7556656 47.1870708),POINT (8.7556656 47.1870708)
1326,"Talstrasse 33, 8808 Freienbach, Switzerland",47.199746999999995,8.796838000000001,pizza bella,4.3,POINT (8.796838000000001 47.199747),POINT (8.796838000000001 47.199747)
1327,"Kantonsstrasse 85, 8807 Freienbach, Switzerland",47.206912200000005,8.7554103,Restaurant Pizzeria Angolino,3.8,POINT (8.755410299999999 47.2069122),POINT (8.755410299999999 47.2069122)
1331,"Bahnhofstrasse 21, 8852 Altendorf, Switzerland",47.1939729,8.8223872,alla Stazione,4.7,POINT (8.8223872 47.1939729),POINT (8.8223872 47.1939729)
1333,"Bahnhofstrasse 13, 8808 Freienbach, Switzerland",47.20265879999999,8.778145499999999,Capolinea Ristorante Bar & Mercato,4.2,POINT (8.778145499999999 47.20265879999999),POINT (8.778145499999999 47.20265879999999)
1334,"Churerstrasse 77, 8808 Freienbach, Switzerland",47.20172720000001,8.782935799999999,dieci Pizzakurier Pfäffikon SZ,4.3,POINT (8.782935799999999 47.20172720000001),POINT (8.782935799999999 47.20172720000001)
1336,"Gwattstrasse 11, 8808 Freienbach, Switzerland",47.2007932,8.7936756,SPIGA Ristorante Seedamm-Center,3.7,POINT (8.7936756 47.2007932),POINT (8.7936756 47.2007932)
1337,"Viale Verbano 9, 6600 Muralto Locarno, Switzerland",46.17160579999999,8.801881,Ristorante Sensi,4.2,POINT (8.801881 46.17160579999999),POINT (8.801881 46.17160579999999)
1338,"Vicolo Dei Chiara 1, 6600 Muralto, Switzerland",46.17187699999999,8.806185000000001,Osteria Chiara,4.7,POINT (8.806185000000001 46.17187699999999),POINT (8.806185000000001 46.17187699999999)
1339,"Via del Tiglio 1, 6605 Locarno Monti, Switzerland",46.1734654,8.787580499999999,Ristorante La Chiesa,4.6,POINT (8.787580499999999 46.1734654),POINT (8.787580499999999 46.1734654)
1340,"Piazza Burbaglio, 6600 Muralto, Switzerland",46.17170489999999,8.807065099999997,Ristorante-Pizzeria La Tegola,4.1,POINT (8.807065099999997 46.17170489999999),POINT (8.807065099999997 46.17170489999999)
1341,"Via Cittadella 18, 6600 Locarno, Switzerland",46.1696967,8.793559199999999,Ristorante Cittadella,4.1,POINT (8.793559199999999 46.1696967),POINT (8.793559199999999 46.1696967)
1342,"Via Contrattempi 3, 6616 Losone, Switzerland",46.1633465,8.762237800000001,Osteria Grotto Contrattempi,4.4,POINT (8.762237800000001 46.1633465),POINT (8.762237800000001 46.1633465)
1343,"Via Castelrotto 16, 6600 Locarno, Switzerland",46.1691782,8.7903592,Ristorante Campagna Trattoria,4.0,POINT (8.790359199999999 46.1691782),POINT (8.790359199999999 46.1691782)
1344,"Via Gioacchino Respini 9, 6600 Locarno, Switzerland",46.162425,8.803451899999997,BLU Restaurant & Lounge,4.3,POINT (8.803451899999997 46.162425),POINT (8.803451899999997 46.162425)
1345,"Via Locarno 2, 6616 Losone, Switzerland",46.164607600000004,8.7606604,Ristorante Centrale Losone,4.6,POINT (8.760660400000001 46.1646076),POINT (8.760660400000001 46.1646076)
1346,"Via Torretta 7, 6600 Locarno, Switzerland",46.1704067,8.795869,Ristorante Da Valentino,4.5,POINT (8.795869 46.1704067),POINT (8.795869 46.1704067)
1347,"Via del Tiglio 1, 6605 Locarno Monti, Switzerland",46.1735408,8.7878699,La Chiesa,5.0,POINT (8.7878699 46.1735408),POINT (8.7878699 46.1735408)
1348,"Via della Motta 7, 6600 Locarno, Switzerland",46.1688689,8.7935645,Ristorante Boccalino,4.3,POINT (8.7935645 46.1688689),POINT (8.7935645 46.1688689)
1349,"Via Bartolomeo Varenna 1, 6600 Locarno, Switzerland",46.16802,8.790849999999999,Ristorante Vallemaggia,4.4,POINT (8.790849999999999 46.16802),POINT (8.790849999999999 46.16802)
1350,"Via Bartolomeo Rusca 8, 6600 Locarno, Switzerland",46.1688581,8.7932696,Caffè Bartolomeo,4.6,POINT (8.7932696 46.1688581),POINT (8.7932696 46.1688581)
1351,"Via Bossi 1, 6600 Locarno, Switzerland",46.169083,8.79445,Ristorante Locanda Locarnese,4.3,POINT (8.794449999999999 46.169083),POINT (8.794449999999999 46.169083)
1352,"Via Marcacci 9, 6600 Locarno, Switzerland",46.1704732,8.7949424,La Trattoria,4.2,POINT (8.7949424 46.1704732),POINT (8.7949424 46.1704732)
1353,"Via Bernardino Luini 13, 6600 Locarno, Switzerland",46.1680097,8.7969359,La Bottega del Vino,4.7,POINT (8.796935899999999 46.1680097),POINT (8.796935899999999 46.1680097)
1354,"Via ai Monti della Trinità 44, 6600 Locarno, Switzerland",46.1730487,8.795922000000001,La Fontana Ristorante & Bar,3.9,POINT (8.795922000000001 46.1730487),POINT (8.795922000000001 46.1730487)
1355,"Via Marcacci 11, 6600 Locarno, Switzerland",46.17050680000001,8.794837300000001,L'Archetto,4.8,POINT (8.794837300000001 46.17050680000001),POINT (8.794837300000001 46.17050680000001)
1357,"Hauptstrasse 55, 4133 Pratteln, Switzerland",47.5169223,7.6978325,Ristorante Schützenstube,4.3,POINT (7.6978325 47.5169223),POINT (7.6978325 47.5169223)
1358,"Bahnhofstrasse 9, 4133 Pratteln, Switzerland",47.5216151,7.692060499999998,Ristorante - Grotto - Gianini,4.3,POINT (7.692060499999998 47.5216151),POINT (7.692060499999998 47.5216151)
1359,"Oberemattstrasse 3, 4133 Pratteln, Switzerland",47.518414299999996,7.6943267,Restaurant Schlossgarten,4.4,POINT (7.6943267 47.5184143),POINT (7.6943267 47.5184143)
1360,"Zurlindenstrasse 23, 4133 Pratteln, Switzerland",47.526726000000004,7.696542,Gli Amici - Antichi Sapori,4.6,POINT (7.696542 47.526726),POINT (7.696542 47.526726)
1363,"Hauptstrasse 7, 4402 Frenkendorf, Switzerland",47.503087,7.714693099999999,Central,3.7,POINT (7.714693099999999 47.503087),POINT (7.714693099999999 47.503087)
1366,"Zugerstrasse 15, 6330 Cham, Switzerland",47.1817091,8.4612043,Pizzeria Carrera,4.2,POINT (8.4612043 47.1817091),POINT (8.4612043 47.1817091)
1367,"Luzernerstrasse 19, 6330 Cham, Switzerland",47.17898579999999,8.457294300000001,La Campana,4.1,POINT (8.457294300000001 47.17898579999999),POINT (8.457294300000001 47.17898579999999)
1368,"Sinserstrasse 114, 6330 Cham, Switzerland",47.193729499999996,8.4435655,Ristorante Pizzeria Lindenhof Da Rocco,4.1,POINT (8.4435655 47.1937295),POINT (8.4435655 47.1937295)
1369,"Sinserstrasse 4, 6330 Cham, Switzerland",47.1816574,8.4589207,Restaurant Rössli Cham,4.5,POINT (8.4589207 47.1816574),POINT (8.4589207 47.1816574)
1370,"Bannstrasse 6, 6312 Steinhausen, Switzerland",47.1984393,8.485386199999999,Szenario Gastro GmbH,4.4,POINT (8.485386199999999 47.1984393),POINT (8.485386199999999 47.1984393)
1373,"6630, Zugerstrasse 53, 6330 Cham, Switzerland",47.1822827,8.4674956,Keyf Ocakbasi Grillhaus,4.2,POINT (8.467495599999999 47.1822827),POINT (8.467495599999999 47.1822827)
1374,"Sinserstrasse 8, 6330 Cham, Switzerland",47.1820793,8.4585946,capra,4.4,POINT (8.4585946 47.1820793),POINT (8.4585946 47.1820793)
1375,"Zugerstrasse 11, 6330 Cham, Switzerland",47.181632,8.4607674,Chinarestaurant Bambus,4.3,POINT (8.4607674 47.181632),POINT (8.4607674 47.181632)
1377,"Kirchbühl 5, 6330 Cham, Switzerland",47.179849299999994,8.4589258,Café Plaza,4.5,POINT (8.458925799999999 47.17984929999999),POINT (8.458925799999999 47.17984929999999)
1378,"Schulhausstrasse 12, 6330 Cham, Switzerland",47.1809696,8.457789199999999,Wirtschaft Schiess,4.3,POINT (8.457789199999999 47.1809696),POINT (8.457789199999999 47.1809696)
1379,"Luzernerstrasse 14, 6330 Cham, Switzerland",47.1800614,8.458341299999999,Landhaus Steirereck,4.2,POINT (8.458341299999999 47.1800614),POINT (8.458341299999999 47.1800614)
1380,"Villette, 6330 Cham, Switzerland",47.178432,8.460284999999999,Villa-Villette,4.2,POINT (8.460284999999999 47.178432),POINT (8.460284999999999 47.178432)
1381,"Langackerstrasse 7, 6330 Cham, Switzerland",47.198675200000004,8.453002699999999,Mr. BIG dine,4.4,POINT (8.453002699999999 47.1986752),POINT (8.453002699999999 47.1986752)
1383,"15, Zugerstrasse, 6330 Cham, Switzerland",47.181709000000005,8.461203999999999,Lorzenhof Brasserie & Café,4.2,POINT (8.461203999999999 47.18170900000001),POINT (8.461203999999999 47.18170900000001)
1384,"Luzernerstrasse 9, 6330 Cham, Switzerland",47.18036,8.458907,Flash Point GmbH,4.2,POINT (8.458907 47.18036),POINT (8.458907 47.18036)
1385,"Luzernerstrasse 20, 6330 Cham, Switzerland",47.1795951,8.4576602,Raben,4.5,POINT (8.457660199999999 47.1795951),POINT (8.457660199999999 47.1795951)
1387,"Dorfpl. 1, 6330 Cham, Switzerland",47.181128,8.459767999999999,Sofra zur Lorze,4.5,POINT (8.459767999999999 47.181128),POINT (8.459767999999999 47.181128)
1388,"Zugerstrasse 4, 6330 Cham, Switzerland",47.1809147,8.4605163,Restaurant Milchsüdi,3.8,POINT (8.4605163 47.1809147),POINT (8.4605163 47.1809147)
1390,"Bahnhofstrasse 2, 6330 Cham, Switzerland",47.1786651,8.4574225,Hotel Restaurant Bahnhof,3.8,POINT (8.4574225 47.1786651),POINT (8.4574225 47.1786651)
1392,"Holzhäusernstrasse 1, 6343 Holzhäusern ZG, Switzerland",47.155082799999995,8.440026399999999,Restaurant Engel,4.3,POINT (8.440026399999999 47.1550828),POINT (8.440026399999999 47.1550828)
1393,"Hinterbergstrasse, 6312 Steinhausen, Switzerland",47.191970500000004,8.4769802,Restaurant Primo,3.7,POINT (8.4769802 47.1919705),POINT (8.4769802 47.1919705)
1398,"Luzernerstr. 17, 6330 Cham, Switzerland",47.1792032,8.4577261,Pöstli Pizza & Kebab,3.5,POINT (8.4577261 47.1792032),POINT (8.4577261 47.1792032)
1400,"Hammerstrasse 2, 6312 Steinhausen, Switzerland",47.197343200000006,8.4852328,Gasthof Rössli,4.4,POINT (8.4852328 47.19734320000001),POINT (8.4852328 47.19734320000001)
1402,"Schochenmühle 1, 6300 Zug, Switzerland",47.187405,8.499979999999999,Restaurant zur Alten Lorze,4.1,POINT (8.499979999999999 47.187405),POINT (8.499979999999999 47.187405)
1403,"Brunnendorf 3, 93413 Cham, Germany",49.220040000000004,12.66822,Pizzeria Orlandini,4.5,POINT (12.66822 49.22004),POINT (12.66822 49.22004)
1404,"Zugerstrasse 20, 6330 Cham, Switzerland",47.1815309,8.4624205,Isaan House,4.4,POINT (8.4624205 47.1815309),POINT (8.4624205 47.1815309)
1406,"Karaoke Bar, Knonauerstrasse 54, 6330 Cham, Switzerland",47.18779809999999,8.459761300000002,Karaoke Maybe,4.6,POINT (8.459761300000002 47.18779809999999),POINT (8.459761300000002 47.18779809999999)
1407,"Zugerstrasse 3, 6340 Baar, Switzerland",47.1929782,8.5232306,Pizzeria Maddalena,4.4,POINT (8.5232306 47.1929782),POINT (8.5232306 47.1929782)
1408,"Rachelstraße 19, 93413 Cham, Germany",49.22801629999999,12.673349,Pizzeria Ristorante da Salvatore,4.4,POINT (12.673349 49.22801629999999),POINT (12.673349 49.22801629999999)
1410,"Spitalpl. 10, 93413 Cham, Germany",49.21888389999999,12.6678245,Pizzeria Trattoria al Gallo Nero,4.4,POINT (12.6678245 49.21888389999999),POINT (12.6678245 49.21888389999999)
1411,"Bahnhofstrasse 17, 9100 Herisau, Switzerland",47.387454600000005,9.2772455,il Pomodoro,4.2,POINT (9.277245499999999 47.38745460000001),POINT (9.277245499999999 47.38745460000001)
1412,"Gossauerstrasse 8, 9100 Herisau, Switzerland",47.3865411,9.2780291,Little Italy Herisau,4.8,POINT (9.278029099999999 47.3865411),POINT (9.278029099999999 47.3865411)
1413,"Schmiedgasse 1A, 9100 Herisau, Switzerland",47.3855253,9.2779808,Pizzeria Da Toni,3.6,POINT (9.2779808 47.3855253),POINT (9.2779808 47.3855253)
1414,"Les Rives-de-la-Morges 6, 1110 Morges, Switzerland",46.5077175,6.4953045,Restaurant Pizzeria La Rive,4.2,POINT (6.4953045 46.5077175),POINT (6.4953045 46.5077175)
1415,"Avenue du Moulin 4, 1110 Morges, Switzerland",46.511587,6.4923769999999985,Restaurant du Moulin,4.0,POINT (6.492376999999999 46.511587),POINT (6.492376999999999 46.511587)
1416,"Rue Saint-Domingue 2, 1110 Morges, Switzerland",46.5139124,6.5009903,Ristorante InVivo,4.2,POINT (6.5009903 46.5139124),POINT (6.5009903 46.5139124)
1417,"Rue des Charpentiers 36, 1110 Morges, Switzerland",46.509211799999996,6.4960944000000005,Il Bivio Sàrl,4.1,POINT (6.4960944 46.5092118),POINT (6.4960944 46.5092118)
1418,"Chemin de la Grosse-Pierre 3, 1110 Morges, Switzerland",46.5182899,6.5001921,Restaurant A la Grosse-Pierre,3.8,POINT (6.5001921 46.5182899),POINT (6.5001921 46.5182899)
1419,"Chemin du Petit-Bois, 1110 Morges, Switzerland",46.504793299999996,6.4897684,Restaurant du Tennis,4.1,POINT (6.4897684 46.5047933),POINT (6.4897684 46.5047933)
1420,"Rue Saint-Domingue 2, 1110 Morges, Switzerland",46.5139124,6.5009903,Hôtel La Maison d’Igor,4.7,POINT (6.5009903 46.5139124),POINT (6.5009903 46.5139124)
1421,"Route du Village 40, 1112 Echichens, Switzerland",46.526165999999996,6.498043999999998,Sibò Ristorante,4.4,POINT (6.498043999999998 46.526166),POINT (6.498043999999998 46.526166)
1422,"Rue des Charpentiers 22, 1110 Morges, Switzerland",46.510065600000004,6.4967122999999996,"Caravela Café Restaurant, Antonio Manuel Costa Marques",4.0,POINT (6.4967123 46.5100656),POINT (6.4967123 46.5100656)
1423,"Place Saint-Louis 5, 1110 Morges, Switzerland",46.5109571,6.499060299999999,Mes Saveurs By HurryUpFood,4.8,POINT (6.499060299999999 46.5109571),POINT (6.499060299999999 46.5109571)
1424,"Avenue de Marcelin 9, 1110 Morges, Switzerland",46.513352000000005,6.4920086999999995,Restaurant de la Tour,4.2,POINT (6.4920087 46.513352),POINT (6.4920087 46.513352)
1425,"Bremgarterstrasse 17, 5622 Waltenschwil, Switzerland",47.3351251,8.3034459,Ristorante Volare,4.4,POINT (8.3034459 47.3351251),POINT (8.3034459 47.3351251)
1426,"Zentralstrasse 44, 5610 Wohlen, Switzerland",47.34997629999999,8.274657699999999,Trattoria Pizzeria Central,4.2,POINT (8.274657699999999 47.34997629999999),POINT (8.274657699999999 47.34997629999999)
1427,"Villmergerstr. 7, 5610 Wohlen, Switzerland",47.348804,8.263681,Freiämterhof,4.2,POINT (8.263681 47.348804),POINT (8.263681 47.348804)
1428,"Zentralstrasse 28, 5610 Wohlen, Switzerland",47.3496096,8.2765617,Restaurant Bären,4.3,POINT (8.2765617 47.3496096),POINT (8.2765617 47.3496096)
1429,"Unterdorfstrasse 4, 5612 Villmergen, Switzerland",47.347958,8.2444814,Restaurant Pizzeria Toscana,4.2,POINT (8.2444814 47.347958),POINT (8.2444814 47.347958)
1430,"Mellingerstrasse 15, 5525 Fischbach-Göslikon, Switzerland",47.37351779999999,8.3047907,Restaurant Reussthal | Italienische Spezialitäten | Pizzeria | Schweizer Spezialitäten,4.3,POINT (8.3047907 47.37351779999999),POINT (8.3047907 47.37351779999999)
1431,"Aargauerstrasse 2, 5610 Wohlen, Switzerland",47.350558,8.268858900000001,Cafe Limon Takeaway Ogul & Co.,4.1,POINT (8.268858900000001 47.350558),POINT (8.268858900000001 47.350558)
1432,"Zentralstrasse 44, 5610 Wohlen, Switzerland",47.3500481,8.274631,Trattoria Pizzeria Central,4.0,POINT (8.274630999999999 47.3500481),POINT (8.274630999999999 47.3500481)
1435,"Richtipl. 4, 8304 Wallisellen, Switzerland",47.4100692,8.5948156,Andulino,4.5,POINT (8.5948156 47.4100692),POINT (8.5948156 47.4100692)
1436,"Einkaufszentrum Glatt, Neue Winterthurerstrasse 99, 8601 Wallisellen, Switzerland",47.4086122,8.5954841,SPIGA Ristorante,4.2,POINT (8.5954841 47.4086122),POINT (8.5954841 47.4086122)
1437,"Alte Winterthurerstrasse 94, 8304 Wallisellen, Switzerland",47.419889899999994,8.598772199999999,Da Pepino Pizza Kurier,3.5,POINT (8.598772199999999 47.41988989999999),POINT (8.598772199999999 47.41988989999999)
1438,"Alte Winterthurerstrasse 16, 8304 Wallisellen, Switzerland",47.414502,8.585744,Hotel Belair,4.0,POINT (8.585744 47.414502),POINT (8.585744 47.414502)
1440,"Einkaufszentrum Glatt, Neue Winterthurerstrasse 99, 8304 Glattzentrum, Switzerland",47.407973999999996,8.596279,Molino,4.0,POINT (8.596278999999999 47.407974),POINT (8.596278999999999 47.407974)
1442,"Mühleweg 11, 4900 Langenthal, Switzerland",47.2131239,7.791240699999999,Restaurant La Piazzetta,4.8,POINT (7.791240699999999 47.2131239),POINT (7.791240699999999 47.2131239)
1443,"Eisenbahnstrasse 7, 4900 Langenthal, Switzerland",47.216865000000006,7.785088000000001,Da Luca - Schlemmen und Schlafen,4.2,POINT (7.785088000000001 47.21686500000001),POINT (7.785088000000001 47.21686500000001)
1444,"Marktgasse 34, 4900 Langenthal, Switzerland",47.2111483,7.788240999999998,Ristorante Pizzeria Mamma Mia,3.8,POINT (7.788240999999998 47.2111483),POINT (7.788240999999998 47.2111483)
1445,"Spitalgasse 18, 4900 Langenthal, Switzerland",47.2114614,7.7906790999999975,Pizzeria Pinocchio,4.3,POINT (7.790679099999998 47.2114614),POINT (7.790679099999998 47.2114614)
1446,"Marktgasse 46, 4900 Langenthal, Switzerland",47.2108449,7.787944099999999,il Terrazzino GmbH Restaurant La Terrazza,0.0,POINT (7.787944099999999 47.2108449),POINT (7.787944099999999 47.2108449)
1447,"Aarwangenstrasse 91, 4900 Langenthal, Switzerland",47.2235421,7.7790316000000015,Presto Pizza Kurier,4.0,POINT (7.779031600000001 47.2235421),POINT (7.779031600000001 47.2235421)
1448,"Aarwangenstrasse 82, 4900 Langenthal, Switzerland",47.2238502,7.779213999999999,Indian Restaurant Shalimar,4.2,POINT (7.779213999999999 47.2238502),POINT (7.779213999999999 47.2238502)
1449,"Schlüsselgasse 1, 4102 Binningen, Switzerland",47.53936419999999,7.5749848,"Hotel Schlüssel, Restaurant Roccoco Cucina Italiana",4.1,POINT (7.5749848 47.53936419999999),POINT (7.5749848 47.53936419999999)
1451,"Hohestrasse 134, 4104 Oberwil, Switzerland",47.519788399999996,7.552887599999999,Restaurant zur Ziegelei,4.3,POINT (7.552887599999999 47.5197884),POINT (7.552887599999999 47.5197884)
1455,"Binningerstrasse 57, 4104 Oberwil, Switzerland",47.5161745,7.558511900000001,Pizza VIP,4.4,POINT (7.558511900000001 47.5161745),POINT (7.558511900000001 47.5161745)
1461,"Baslerstrasse 31, 4102 Binningen, Switzerland",47.5400731,7.576288199999999,Schiff Gastro GmbH,4.3,POINT (7.576288199999999 47.5400731),POINT (7.576288199999999 47.5400731)
1469,"Mühlemattstrasse 9, 4104 Oberwil, Switzerland",47.5102874,7.5556560999999975,"Italian Place Restaurant & Take Away / Pizza, Hausgemachte Lasagne, Arancini, Piadina",4.8,POINT (7.555656099999998 47.5102874),POINT (7.555656099999998 47.5102874)
1472,"43 Hauptstrasse Oberwil, 4104, Switzerland",47.5138213,7.555961699999999,Carbone Caffè-Bar e Locanda,4.6,POINT (7.555961699999999 47.5138213),POINT (7.555961699999999 47.5138213)
1480,"Gorenmattstrasse 20, 4102 Binningen, Switzerland",47.5333161,7.5708126999999985,"Café Restaurant Bijou, Fam. Mermer",4.4,POINT (7.570812699999999 47.5333161),POINT (7.570812699999999 47.5333161)
1481,"Hauptstrasse 89, 8840 Einsiedeln, Switzerland",47.1271443,8.7499406,Pizzeria Romantica-Pfauen,4.2,POINT (8.7499406 47.1271443),POINT (8.7499406 47.1271443)
1482,"Hauptstrasse 50, 8840 Einsiedeln, Switzerland",47.12697379999999,8.747851400000002,Ristorante Pizzeria Schiff,4.2,POINT (8.747851400000002 47.12697379999999),POINT (8.747851400000002 47.12697379999999)
1483,"Hauptstrasse 72, 8840 Einsiedeln, Switzerland",47.126822,8.7491817,Hotel St. Georg Einsiedeln,4.3,POINT (8.749181699999999 47.126822),POINT (8.749181699999999 47.126822)
1484,"Hauptstrasse 82, 8840 Einsiedeln, Switzerland",47.126449,8.749868,Hotel Sonne Einsiedeln AG,3.8,POINT (8.749867999999999 47.126449),POINT (8.749867999999999 47.126449)
